Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;200;6;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;210;6;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;220;8;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;230;12;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;240;18;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;250;28;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;260;18;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;270;12;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;280;18;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;290;10;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;300;4;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;310;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.60;Locked;60;60;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,8;41;30;1,7;81,5;5,7;;0,5130;33,4;158;320;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;180;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;190;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;200;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;240;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;250;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;260;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;300;2;Total length TL;;;
dab;1995-02-28;1995;1;2;SEPI.1995.61;Locked;61;61;V;Y 15;0;0;9;;24;3858;38G3;5458,2;1315,5;48;30;1,7;90,2;5;;0,5680;3,26;16;310;2;Total length TL;;;
dab;1995-03-01;1995;1;3;SEPI.1995.62;Locked;62;62;V;S 24;;;;;25;3961;39G6;5518,7;1602,5;90;30;1,7;;;;;;;;;;;;
dab;1995-03-01;1995;1;3;SEPI.1995.63;Locked;63;63;V;35'E NEXÖ;;;;;25;3961;39G6;5505,2;1611,3;83;30;1,5;;;;;;;;;;;;
dab;1995-03-01;1995;1;3;SEPI.1995.64;Locked;64;64;V;RÖVHÅLET;;;;;25;3961;39G6;5516,899;1655,4;76;30;1,7;;;;;;;;;;;;
dab;1995-03-01;1995;1;3;SEPI.1995.65;Locked;65;65;V;10'S HOLGERS STEN;;;;;25;4061;40G6;5532,399;1624;72;30;1,6;;;;;;;;;;;;
dab;1995-03-02;1995;1;3;SEPI.1995.66;Locked;66;66;V;RYSSHÅLAN;;;;;26;4063;40G8;5534,399;1822,199;92;30;1,9;;;;;;;;;;;;
dab;1995-03-02;1995;1;3;SEPI.1995.67;Locked;67;67;V;5'SE BANANBANK;;;;;26;4163;41G8;5601,899;1855,4;125;30;1,6;;;;;;;;;;;;
dab;1995-03-02;1995;1;3;SEPI.1995.68;Locked;68;68;V;S HOBURG BANK;;;;;26;4163;41G8;5614,799;1828,4;73;30;1,6;;;;;;;;;;;;
dab;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;;;;;25;4060;40G5;5551;1534,5;37;30;1,8;;;;;;;;;;;;
dab;1995-03-03;1995;1;3;SEPI.1995.70;Locked;70;70;V;YTTERTORPET;0;0;9;;25;4060;40G5;5549,2;1524,8;54;30;1,7;85,7;5,3;;0,5400;,42;2;250;2;Total length TL;;;
dab;1995-03-06;1995;1;3;SEPI.1995.71;Locked;71;71;V;ARGOSTRACK;0;0;9;;25;4061;40G6;5552;1601,4;55;30;1,7;96,4;5,2;;0,6070;1,2;4;260;2;Total length TL;;;
dab;1995-03-06;1995;1;3;SEPI.1995.71;Locked;71;71;V;ARGOSTRACK;0;0;9;;25;4061;40G6;5552;1601,4;55;30;1,7;96,4;5,2;;0,6070;1,2;4;300;2;Total length TL;;;
dab;1995-03-06;1995;1;3;SEPI.1995.72;Locked;72;72;V;16'SE UTKLIPPAN;;;;;25;4061;40G6;5544,799;1600,199;66;30;1,9;;;;;;;;;;;;120
dab;1995-03-06;1995;1;3;SEPI.1995.73;Locked;73;73;V;4'SW HOLGERS STEN;;;;;25;4061;40G6;5534,6;1624,8;71;30;1,8;;;;;;;;;;;;121
dab;1995-03-06;1995;1;3;SEPI.1995.74;Locked;74;74;V;2'N HOLGERS STEN;;;;;25;4061;40G6;5540,1;1627,9;66;30;1,7;;;;;;;;;;;;122
dab;1995-03-07;1995;1;3;SEPI.1995.75;Locked;75;75;V;SE N:A MIDSJÖBANKARNA;;;;;25;4162;41G7;5604,7;1746,5;66;30;1,9;;;;;;;;;;;;123
dab;1995-03-07;1995;1;3;SEPI.1995.76;Locked;76;76;V;NE SÖDRA MIDSJÖBANKARNA;;;;;25;4062;40G7;5551,5;1740,9;62;30;1,8;;;;;;;;;;;;124
dab;1995-03-07;1995;1;3;SEPI.1995.77;Locked;77;77;V;MIDSJÖHÅLET;;;;;25;4062;40G7;5555,6;1706,3;48;30;1,7;;;;;;;;;;;;125
dab;1995-03-07;1995;1;3;SEPI.1995.78;Locked;78;78;V;8'SE BLÄSINGE;;;;;27;4261;42G6;5631,7;1654,9;74;30;1,7;;;;;;;;;;;;126
dab;1995-03-08;1995;1;3;SEPI.1995.79;Locked;79;79;V;9.5 NW HOBURG;;;;;27;4362;43G7;5704,399;1754,5;77;30;1,8;;;;;;;;;;;;128
dab;1995-03-08;1995;1;3;SEPI.1995.80;Locked;80;80;V;12'SE NÄR;;;;;282;4363;43G8;5703,7;1852,5;86;30;1,8;;;;;;;;;;;;
dab;1995-03-08;1995;1;3;SEPI.1995.81;Locked;81;81;V;5'SE NÄR;;;;;282;4363;43G8;5709,7;1848,9;49;30;1,7;;;;;;;;;;;;130
dab;1995-03-08;1995;1;3;SEPI.1995.82;Locked;82;82;V;8'SE ÖSTERGARN;;;;;282;4364;43G9;5721,7;1910,199;83;30;1,6;;;;;;;;;;;;131
dab;1995-03-08;1995;1;3;SEPI.1995.83;Locked;83;83;V;10'SE ÖSTERGARN;;;;;282;4364;43G9;5720,1;1913,599;103;30;1,9;;;;;;;;;;;;132
dab;1995-03-09;1995;1;3;SEPI.1995.84;Locked;84;84;V;35'WSW VENTSPILS;;;;;282;4365;43H0;5712,6;2034,9;105;30;1,8;;;;;;;;;;;;135
dab;1995-03-09;1995;1;3;SEPI.1995.85;Locked;85;85;V;25'W VENTSPILS;;;;;282;4365;43H0;5714,5;2044,099;71;30;1,7;;;;;;;;;;;;136
dab;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;;;;;282;4365;43H0;5712,1;2050,399;45;12;,6;;;;;;;;;;;;137
dab;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;;;;;282;4366;43H1;5716,899;2102,6;63;30;1,6;;;;;;;;;;;;138
dab;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;;;;;282;4366;43H1;5729,7;2110,6;70;30;1,8;;;;;;;;;;;;139
dab;1995-03-10;1995;1;3;SEPI.1995.89;Locked;89;89;V;8'SE FÅRÖ;;;;;282;4464;44G9;5749,2;1931,8;79;30;1,7;;;;;;;;;;;;141
dab;1995-03-10;1995;1;3;SEPI.1995.90;Locked;90;90;V;6,5'SE FÅRÖ;;;;;282;4464;44G9;5751,5;1928,599;70;30;1,7;;;;;;;;;;;;142
dab;1995-03-10;1995;1;3;SEPI.1995.91;Locked;91;91;V;5'SE FÅRÖ;;;;;282;4464;44G9;5752,799;1925,4;50;30;1,7;;;;;;;;;;;;143
dab;1995-03-10;1995;1;3;SEPI.1995.92;Locked;92;92;V;6'NW VISBY;;;;;27;4463;44G8;5746,299;1810;102;30;1,8;;;;;;;;;;;;144
dab;1995-03-11;1995;1;3;SEPI.1995.93;Locked;93;93;V;5'SSE KNOLLS GRUND;;;;;27;4362;43G7;5728,2;1732,9;73;30;1,7;;;;;;;;;;;;145
dab;1995-03-11;1995;1;3;SEPI.1995.94;Locked;94;94;V;3'SW ÖLANDS NORRA GRUND;;;;;27;4362;43G7;5728,6;1704;70;30;1,8;;;;;;;;;;;;146
dab;1995-03-11;1995;1;3;SEPI.1995.95;Locked;95;95;V;5'N BYXELKROK;;;;;27;4361;43G6;5727;1659,4;57;30;1,7;;;;;;;;;;;;
dab;1995-03-11;1995;1;3;SEPI.1995.96;Locked;96;96;V;4'NW BYXELKROK;;;;;27;4361;43G6;5722;1654;44;30;1,7;;;;;;;;;;;;147
dab;1995-03-12;1995;1;3;SEPI.1995.97;Locked;97;97;V;C12 6'NE CHRISTIANSÖ;;;;;25;3960;39G5;5523,7;1517,699;91;30;1,8;;;;;;;;;;;;148
dab;1995-03-12;1995;1;3;SEPI.1995.98;Locked;98;98;V;Y18;0;0;9;;24;3958;39G3;5500;1358,599;48;30;1,8;84,2;6;;0,5610;,88;4;210;2;Total length TL;;;149
dab;1995-03-12;1995;1;3;SEPI.1995.98;Locked;98;98;V;Y18;0;0;9;;24;3958;39G3;5500;1358,599;48;30;1,8;84,2;6;;0,5610;,88;4;290;2;Total length TL;;;149
dab;1995-03-12;1995;1;3;SEPI.1995.99;Locked;99;99;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5516,299;1358,099;37;30;1,8;95,5;4,9;;0,6370;,66;4;200;2;Total length TL;;;150
dab;1995-03-12;1995;1;3;SEPI.1995.99;Locked;99;99;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5516,299;1358,099;37;30;1,8;95,5;4,9;;0,6370;,66;4;250;2;Total length TL;;;150
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;100;4,3;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;120;8,5;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;130;17,1;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;140;25,6;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;150;21,3;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;160;17,1;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;170;17,1;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;180;29,8;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;190;8,5;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;200;25,6;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;210;17,1;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;220;25,6;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;230;8,5;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;250;8,5;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;0;0;9;;23;4157;41G2;5613,6;1224,699;23;30;1,79;92,3;4,4;;0,6120;16,2;238,7;280;4,3;Total length TL;;;365
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;160;10,4;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;170;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;180;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;190;6,9;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;200;6,9;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;210;13,8;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;220;6,9;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;230;13,8;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;250;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;270;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;280;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;290;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;9,5;82,9;300;3,5;Total length TL;;;366
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;170;10,6;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;190;10,6;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;200;31,7;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;210;10,6;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;220;21,1;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;240;21,1;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;250;63,3;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;260;31,7;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;270;42,2;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;280;10,6;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;290;21,1;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;300;10,6;Total length TL;;;368
dab;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;51,2;295,6;340;10,6;Total length TL;;;368
dab;1995-08-04;1995;3;8;SEPI.1995.156;Locked;10156;156;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,5;40;30;1,65;84;4,5;;0,5130;2;10;220;4;Total length TL;;;369
dab;1995-08-04;1995;3;8;SEPI.1995.156;Locked;10156;156;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,5;40;30;1,65;84;4,5;;0,5130;2;10;270;2;Total length TL;;;369
dab;1995-08-04;1995;3;8;SEPI.1995.156;Locked;10156;156;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,5;40;30;1,65;84;4,5;;0,5130;2;10;290;2;Total length TL;;;369
dab;1995-08-04;1995;3;8;SEPI.1995.156;Locked;10156;156;V;S TRELLEBORG;0;0;9;;24;3958;39G3;5512,6;1313,5;40;30;1,65;84;4,5;;0,5130;2;10;320;2;Total length TL;;;369
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;200;4;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;240;2;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;260;4;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;270;2;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;300;2;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;0;0;9;;24;3958;39G3;5512,6;1335,099;44;30;1,84;87,5;4,7;;0,5960;2,94;16;310;2;Total length TL;;;
dab;1995-08-04;1995;3;8;SEPI.1995.158;Locked;328;158;V;Y15;0;0;9;;24;3858;38G3;5457,899;1315,599;48;30;1,9;88,9;4,4;;0,6260;,34;2;240;2;Total length TL;;;372
dab;1995-08-04;1995;3;8;SEPI.1995.159;Locked;329;159;V;Y18;;;;;24;3958;39G3;5500,6;1354,4;47;30;1,7;;;;;;;;;;;;373
dab;1995-08-14;1995;3;8;SEPI.1995.160;Locked;330;160;V;INNERTORPET;;;;;25;4060;40G5;5558,6;1525;48;30;1,9;;;;;;;;;;;;433
dab;1995-08-14;1995;3;8;SEPI.1995.161;Locked;387;161;V;HANSSONS DJUP;;;;;25;4060;40G5;5536;1517,599;73;30;1,8;;;;;;;;;;;;434
dab;1995-08-15;1995;3;8;SEPI.1995.162;Locked;388;162;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540;1430,099;50;30;1,77;105,4;;;0,6910;,38;2;250;2;Total length TL;;;435
dab;1995-08-15;1995;3;8;SEPI.1995.163;Locked;389;163;V;LILLA OST;;;;;25;4059;40G4;5535,6;1437;68;30;1,74;;;;;;;;;;;;436
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;250;4;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;260;4;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;270;4;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;280;2;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;290;2;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;300;2;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527,6;1429,699;55;30;1,7;103,8;4,3;;0,6540;4,4;20;310;2;Total length TL;;;437
dab;1995-08-15;1995;3;8;SEPI.1995.165;Locked;391;165;V;S2;;;;;25;3959;39G4;5527,399;1441;70;30;1,7;;;;;;;;;;;;438
dab;1995-08-15;1995;3;8;SEPI.1995.166;Locked;392;166;V;10 S HOLGERS STEN;;;;;25;4061;40G6;5531,5;1619,3;73;30;1,84;;;;;;;;;;;;439
