Date;Year;Quarter;Month;Appr. status;Seqno;Haul;Validity;Station name;Subsample;Processing;Category;Max maturity;Subdivision;Rect.;ICES;Lengthcl;Fishno;Age;Age quality;Otolith no;Weight;Sex;Maturity;Specimen note;Age quality ;Age quality 
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;300;4;19;;216;338;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;300;25;10;;237;368;F;6;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;310;11;6;;223;402;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;310;1;7;;213;402;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;320;30;3;;242;462;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;320;29;8;;241;354;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;330;28;6;;240;408;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;330;21;7;;233;430;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;340;31;2;;243;516;F;4;;;
2016-02-22;2016;1;2;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;9;25;4060;40G5;350;7;8;;219;414;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;140;1;13;;246;32;F;1;mage nr:47;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;180;11;6;;256;84;F;4;mage nr:48;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;190;14;4;;259;76;M;6;mage nr:49;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;200;19;3;;264;100;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;200;7;5;;252;96;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;210;8;7;;253;106;F;2;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;210;3;2;;248;108;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;220;4;10;;249;144;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;220;12;4;;257;122;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;230;10;5;;255;160;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;230;18;6;;263;150;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;240;2;3;;247;156;F;2;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;240;9;6;;254;174;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;250;17;6;;262;226;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;250;16;2;;261;154;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;260;13;4;;258;220;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;270;15;5;;260;242;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;270;5;10;;250;264;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;290;23;10;;268;322;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;290;21;4;;266;278;M;6;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;300;6;5;;251;302;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;300;20;5;;265;340;F;4;;;
2016-02-22;2016;1;2;No;10053;14;V;INNERTORPET SYD;0;0;9;9;25;4060;40G5;310;22;5;;267;338;F;4;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;170;13;2;;281;56;F;1;mage nr:52;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;180;12;4;;280;66;M;6;mage nr:51;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;180;11;5;;279;68;M;6;mage nr:50;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;190;3;3;;271;88;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;190;10;5;;278;82;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;200;9;5;;277;82;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;210;5;5;;273;110;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;210;4;11;;272;98;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;220;1;10;;269;134;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;230;6;6;;274;126;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;270;2;6;;270;228;M;6;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;320;8;4;;276;402;F;4;;;
2016-02-22;2016;1;2;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;9;25;4060;40G5;360;7;8;;275;486;F;8;;;
2016-02-23;2016;1;2;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;210;3;4;;284;122;F;4;mage nr:55;;
2016-02-23;2016;1;2;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;210;4;4;;285;108;M;6;;;
2016-02-23;2016;1;2;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;250;5;4;;286;170;M;6;;;
2016-02-23;2016;1;2;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;250;2;6;;283;152;M;6;mage nr:54;;
2016-02-23;2016;1;2;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;270;1;7;;282;234;F;4;mage nr:53;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;180;7;8;;293;66;F;1;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;180;24;2;;310;60;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;190;12;6;;298;76;M;6;mage nr:60;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;200;22;3;;308;86;F;2;mage nr:65;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;200;23;7;;309;90;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;220;8;3;;294;132;F;4;mage nr:59;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;220;11;4;;297;134;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;230;4;13;;290;156;F;;mage nr:58;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;230;15;7;;301;106;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;240;3;2;;289;130;M;6;mage nr:57;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;240;5;8;;291;166;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;260;9;2;;295;178;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;260;10;2;;296;212;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;270;1;6;;287;194;M;6;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;280;6;6;;292;262;F;4;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;280;2;7;;288;284;M;6;mage nr:56;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;290;14;7;;300;282;F;4;mage nr:62;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;290;20;9;;306;304;F;4;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;310;19;6;;305;450;F;4;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;310;13;6;;299;392;F;;mage nr:61;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;320;17;9;;303;458;F;4;mage nr:63;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;330;16;11;;302;438;F;4;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;330;21;13;;307;472;F;4;;;
2016-02-23;2016;1;2;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;9;25;4062;40G7;360;18;13;;304;600;F;4;mage nr:64;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;180;17;3;;327;66;M;6;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;200;14;6;;324;92;M;6;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;250;1;5;;311;216;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;260;9;6;;319;236;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;260;3;9;;313;226;F;4;mage nr:67;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;280;13;7;;323;328;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;280;12;10;;322;312;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;280;7;13;;317;292;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;290;5;7;;315;254;M;6;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;300;15;7;;325;346;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;300;2;9;;312;252;F;4;mage nr:66;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;300;16;11;;326;322;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;310;11;9;;321;362;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;310;4;12;;314;262;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;320;8;9;;318;370;F;4;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;320;10;8;;320;320;M;6;;;
2016-02-23;2016;1;2;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;9;25;4162;41G7;330;6;9;;316;376;F;4;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;210;13;3;;340;100;M;6;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;210;9;9;;336;92;M;6;mage nr:74;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;220;20;7;;347;128;M;;mage nr:78;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;230;16;10;;343;132;M;6;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;230;8;15;;335;130;M;6;mage nr:73;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;240;1;8;;328;152;F;4;mage nr:68;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;240;12;11;;339;202;F;4;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;250;18;9;;345;152;M;6;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;250;7;9;;334;166;M;6;mage nr:72;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;250;5;19;;332;150;M;6;mage nr:71;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;260;14;15;;341;180;M;6;mage nr:76;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;260;15;22;;342;150;M;6;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;270;10;5;;337;242;F;4;mage nr:75;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;270;11;10;;338;192;M;6;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;280;4;11;;331;314;F;4;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;280;2;15;;329;230;F;4;mage nr:69;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;290;19;15;;346;282;F;4;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;290;17;23;;344;216;M;6;mage nr:77;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;300;6;9;;333;276;F;4;;;
2016-02-23;2016;1;2;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;9;26;4163;41G8;300;3;14;;330;246;M;6;mage nr:70;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;180;47;3;;394;66;M;6;mage nr:102;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;180;114;3;;462;70;M;6;Mage nr:117;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;180;116;5;;464;60;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;180;103;5;;451;80;M;6;Mage nr:111;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;190;64;3;;411;94;F;4;Mage nr:103;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;190;115;3;;463;76;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;190;65;3;;412;88;M;6;Mage nr:104;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;190;110;6;;458;82;M;6;Mage nr:116;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;67;3;;414;98;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;19;2;;366;92;M;6;mage nr:94;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;41;3;;388;80;M;6;mage nr:101;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;53;3;;400;88;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;108;3;;456;100;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;51;3;;398;106;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;92;5;;440;96;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;30;6;;377;82;M;6;mage nr:97;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;200;57;6;;404;90;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;96;3;;444;114;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;46;3;;393;92;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;102;3;;450;98;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;91;3;;439;110;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;101;4;;449;96;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;20;5;;367;98;M;6;mage nr:95;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;27;6;;374;98;M;6;mage nr:96;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;58;6;;405;100;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;210;93;6;;441;126;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;55;3;;402;126;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;80;3;;428;126;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;85;5;;433;98;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;62;5;;409;98;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;52;5;;399;118;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;1;6;;348;106;M;6;mage nr:79;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;87;6;;435;122;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;37;8;;384;118;M;6;mage nr:99;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;84;10;;432;120;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;220;79;13;;427;142;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;40;5;;387;156;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;73;5;;420;162;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;39;6;;386;168;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;54;10;;401;156;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;38;6;;385;138;M;6;mage nr:100;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;11;6;;358;142;M;6;mage nr:89;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;63;6;;410;158;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;48;8;;395;114;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;81;10;;429;126;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;230;42;11;;389;142;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;22;10;;369;174;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;13;10;;360;196;F;4;mage nr:91;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;36;4;;383;164;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;9;5;;356;138;M;6;mage nr:87;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;49;6;;396;172;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;21;8;;368;146;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;24;9;;371;118;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;23;11;;370;136;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;14;11;;361;156;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;240;32;9;;379;168;;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;34;6;;381;196;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;17;6;;364;282;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;56;7;;403;220;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;44;3;;391;190;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;18;7;;365;136;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;15;7;;362;150;M;6;mage nr:92;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;86;9;;434;140;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;6;10;;353;140;M;6;mage nr:84;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;33;11;;380;142;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;250;26;12;;373;138;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;28;4;;375;214;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;50;5;;397;222;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;3;8;;350;246;F;4;mage nr:81;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;45;9;;392;210;F;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;77;13;;424;180;M;4;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;66;9;;413;174;M;6;;;
2016-02-23;2016;1;2;No;10059;25;V;14 W BANANBANKEN;0;0;9;9;26;4163;41G8;260;7;9;;354;176;M;6;mage nr:85;;
