Date;Year;Quarter;Month;Appr. status;Seqno;Haul;Validity;Station name;Subsample;Processing;Category;Max maturity;Subdivision;Rect.;ICES;Depth;Lengthcl;Age;Weight;Sex;Maturity
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;260;3;212;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;260;3;230;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;260;3;258;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;260;4;248;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;260;5;208;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;262;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;280;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;286;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;288;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;290;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;298;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;4;282;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;11;346;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;2;230;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;2;230;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;242;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;3;242;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;8;284;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;270;9;240;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;276;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;306;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;320;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;338;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;372;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;2;296;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;246;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;3;268;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;5;276;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;6;292;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;280;16;278;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;3;372;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;4;332;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;5;374;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;3;320;F;9
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;3;308;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;3;308;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;290;6;304;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;3;340;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;3;382;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;4;422;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;4;438;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;5;278;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;5;394;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;6;440;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;4;328;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;4;346;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;300;7;314;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;3;378;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;4;390;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;4;478;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;5;368;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;5;420;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;9;358;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;310;8;376;M;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;2;470;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;3;602;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;4;410;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;4;450;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;5;442;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;5;486;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;320;9;482;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;330;3;538;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;330;4;448;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;330;4;458;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;330;5;592;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;340;4;534;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;340;7;628;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;340;8;596;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;340;12;442;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;340;;484;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;350;4;706;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;350;6;540;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;350;6;606;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;360;6;644;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;360;16;676;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;370;6;728;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;370;7;674;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;380;8;716;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;390;7;840;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;390;8;738;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;390;8;738;F;2
2011-11-21;2011;4;11;Final;10216;3;V;RACKAPUTT NORD;0;0;9;9;25;4059;40G4;48;410;12;764;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;150;2;46;F;1
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;160;2;50;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;170;4;56;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;170;4;66;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;170;5;98;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;180;2;76;F;1
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;180;2;66;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;180;4;80;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;2;84;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;3;108;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;4;92;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;4;98;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;2;84;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;2;94;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;4;72;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;7;82;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;190;9;84;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;4;106;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;4;132;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;4;92;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;4;94;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;5;108;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;5;114;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;200;6;106;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;3;118;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;4;114;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;2;120;F;9
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;2;108;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;2;112;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;3;122;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;5;114;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;5;120;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;6;100;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;6;100;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;210;7;126;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;4;126;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;4;156;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;4;170;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;2;132;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;3;98;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;3;126;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;4;128;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;5;102;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;5;116;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;6;114;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;8;148;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;220;10;138;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;168;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;9;160;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;114;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;122;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;124;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;136;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;4;136;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;5;128;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;5;146;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;6;140;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;6;158;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;6;164;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;7;138;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;9;148;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;9;156;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;9;162;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;230;9;170;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;6;178;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;6;184;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;6;196;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;6;202;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;4;150;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;5;170;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;7;166;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;8;164;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;9;176;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;9;196;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;10;146;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;10;164;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;10;168;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;12;176;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;240;;152;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;2;174;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;4;180;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;4;222;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;5;194;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;178;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;182;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;198;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;204;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;242;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;7;182;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;4;168;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;4;190;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;6;136;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;8;206;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;9;182;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;10;146;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;10;184;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;11;196;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;12;174;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;250;14;188;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;3;282;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;4;196;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;4;204;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;5;208;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;6;208;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;9;230;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;5;176;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;5;190;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;6;164;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;8;164;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;9;172;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;11;174;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;11;194;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;12;218;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;260;16;178;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;4;214;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;6;244;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;7;248;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;9;248;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;12;220;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;12;264;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;13;228;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;15;228;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;17;218;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;270;19;206;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;7;220;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;7;236;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;8;294;F;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;4;250;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;5;240;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;10;186;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;13;202;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;13;252;M;2
2011-11-22;2011;4;11;Final;10218;8;V;4,5 SE NÄR;0;0;9;9;28;4363;43G8;40;280;14;244;M;2
