RecordType;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;SpecCodeType;SpecCode;SpecVal;Sex;TotalNo;CatIdentifier;NoMeas;SubFactor;SubWgt;CatCatchWgt;LngtCode;LngtClass;HLNoAtLngt;Species
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;21;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;39;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;19;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;18;13;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;17;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;15;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;12;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;11;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;9;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;127141;4;-9;20;1;-9;1;-9;10000;-9;-9;-9;Platichthys flesus
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;13;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;22;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;49;10.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;65;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;64;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;61;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;60;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;59;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;58;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;56;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;55;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;54;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;37;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;51;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;38;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;48;8.7;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;47;10.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;46;17.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;45;8.7;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;44;6.5;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;43;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;42;10.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;41;13;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;40;8.7;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;66;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;53;4.3;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;8;1983;W;126436;1;-9;264;1;122;1;-9;222000;1;16;2.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;9;1983;W;126436;4;-9;4;1;-9;1;-9;20;-9;-9;-9;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;24;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;39;9.6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;37;9.6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;36;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;35;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;32;9.6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;31;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;30;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;29;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;28;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;7;16.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;25;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;40;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;20;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;14;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;13;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;12;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;11;14.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;10;14.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;9;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;8;14.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;57;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;27;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;58;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;127141;4;-9;22;1;-9;1;-9;6000;-9;-9;-9;Platichthys flesus
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;68;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;64;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;55;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;60;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;41;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;56;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;54;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;53;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;45;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;61;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;52;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;43;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;6;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;42;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;46;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;47;9.6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;50;2.4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;51;4.8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;10;1983;W;126436;1;-9;252;1;105;1;-9;110000;1;44;7.2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;11;1983;W;126436;4;-9;14;1;-9;1;-9;10400;-9;-9;-9;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;52;20;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;54;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;55;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;56;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;53;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;57;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;58;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;59;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;60;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;61;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;66;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;127141;4;-9;6;1;-9;1;-9;800;-9;-9;-9;Platichthys flesus
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;51;16;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;40;18;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;62;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;35;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;22;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;25;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;28;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;31;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;42;24;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;33;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;50;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;36;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;37;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;48;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;32;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;49;16;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;38;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;47;26;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;46;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;45;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;44;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;43;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;41;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;12;1983;W;126436;1;-9;326;1;163;1;-9;367000;1;39;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;52;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;57;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;54;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;53;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;45;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;40;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;41;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;58;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;51;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;38;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;44;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;42;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;46;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;47;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;48;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;49;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;126436;1;-9;100;1;50;1;-9;120000;1;50;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;13;1983;W;127141;4;-9;64;1;-9;1;-9;22600;-9;-9;-9;Platichthys flesus
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;46;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;48;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;49;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;45;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;50;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;51;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;47;16;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;52;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;54;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;57;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;59;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;60;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;61;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;44;14;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;28;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;58;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;33;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;9;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;10;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;11;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;12;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;13;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;14;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;19;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;26;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;29;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;30;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;32;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;43;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;34;6;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;35;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;36;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;37;10;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;38;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;39;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;40;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;41;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;53;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;42;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;31;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;127141;4;-9;22;1;-9;1;-9;7000;-9;-9;-9;Platichthys flesus
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;14;1983;W;126436;1;-9;200;1;100;1;-9;200000;1;56;2;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;54;8;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;40;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;32;80;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;33;44;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;34;4;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;45;20;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;46;20;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;47;12;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;48;28;Gadus morhua
HL;4;LAT;ZBA;LBT;-9;-9;-9;12;15;1983;W;126436;1;-9;1756;1;439;1;-9;910000;1;49;16;Gadus morhua
