Record_type;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;Month;Day;TimeShot;Stratum;HaulDur;DayNight;ShootLat;ShootLong;HaulLat;HaulLong;StatRec;Depth;HaulVal;HydroStNo;StdSpecRecCode;BycSpecRecCode;DataType;Netopening;Rigging;Tickler;Distance;Warplngt;Warpdia;WarpDen;DoorSurface;DoorWgt;DoorSpread;WingSpread;Buoyancy;KiteDim;WgtGroundRope;TowDir;GroundSpeed;SpeedWater;SurCurDir;SurCurSpeed;BotCurDir;BotCurSpeed;WindDir;WindSpeed;SwellDir;SwellHeight;SurTemp;BotTemp;SurSal;BotSal;ThermoCline;ThClineDepth
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;20;1985;1;22;915;-9;30;D;54.6167;19.5167;54.65;19.4667;38G9;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;290;4;-9;-9;-9;-9;-9;180;3;-9;0.5;0.9;6.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;21;1985;1;22;1110;-9;30;D;54.6;19.6333;54.6333;19.6667;38G9;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;10;3.8;-9;-9;-9;-9;-9;180;6;-9;0.5;0.5;4.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;22;1985;1;22;1340;-9;30;D;54.85;19.5;54.9;19.5167;38G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;360;3.7;-9;-9;-9;-9;-9;180;6;-9;1;1.7;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;23;1985;1;23;845;-9;30;D;57.35;21.2833;57.4;21.3;43H1;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;6;4;-9;-9;-9;-9;-9;113;3;-9;0.5;-0.4;-0.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;24;1985;1;23;1050;-9;30;D;57.55;21.2;57.5833;21.1833;44H1;63;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;35;3.6;-9;-9;-9;-9;-9;180;7;-9;1.6;1.3;2.5;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;25;1985;1;23;1305;-9;30;D;57.45;21.15;57.45;21.25;43H1;70;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;90;3.5;-9;-9;-9;-9;-9;203;7;-9;1.6;0.2;1.5;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;26;1985;1;25;757;-9;30;D;57.25;20.7167;57.2333;20.7167;43H0;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;188;4;-9;-9;-9;-9;-9;360;5;-9;1.6;2.2;2.2;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;27;1985;1;25;1010;-9;20;D;57.2167;20.65;57.1667;20.6333;43H0;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;190;3.8;-9;-9;-9;-9;-9;315;8;-9;1.6;2.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;28;1985;1;26;810;-9;30;D;58.05;21.65;58.0667;21.5667;45H1;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;300;3.8;-9;-9;-9;-9;-9;113;2;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;29;1985;1;26;1110;-9;20;D;57.95;21.45;57.9;21.4667;44H1;60;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;150;3.7;-9;-9;-9;-9;-9;45;3;-9;0.1;0.7;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;30;1985;1;26;1410;-9;15;D;57.9333;21.35;57.95;21.3167;44H1;72;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;295;3.5;-9;-9;-9;-9;-9;90;6;-9;1;1.2;3.1;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;31;1985;1;27;829;-9;30;D;57.25;20.65;57.2167;20.65;43H0;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;184;3.6;-9;-9;-9;-9;-9;23;4;-9;1;1.8;4.3;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;32;1985;1;27;1135;-9;30;D;57.2333;20.6667;57.2167;20.6667;43H0;87;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;160;3.7;-9;-9;-9;-9;-9;45;8;-9;1.6;1.8;4.3;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;33;1985;1;28;750;-9;30;D;56.6667;20.6667;56.6167;20.6667;42H0;50;V;-9;1;1;C;-9;-9;-9;-9;251;22;-9;3;580;-9;-9;-9;-9;-9;184;4;-9;-9;-9;-9;-9;270;3;-9;0.5;7;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;1;34;1985;1;28;1025;-9;30;D;56.6167;20.5333;56.5833;20.5;42H0;70;V;-9;1;1;C;-9;-9;-9;-9;252;22;-9;3;580;-9;-9;-9;-9;-9;220;3.7;-9;-9;-9;-9;-9;270;6;-9;1;1.8;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;1;1985;3;12;752;-9;30;D;57.3167;21.2833;57.3333;21.3667;43H1;40;V;-9;1;1;C;-9;-9;-9;-9;200;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;2;1985;3;13;753;-9;13;D;57.2;20.6333;57.2167;20.6333;43H0;94;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;248;6;-9;2.7;0;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;3;1985;3;13;810;-9;30;D;57.2667;20.7;57.3;20.7;43H0;76;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;248;6;-9;2.7;-9;1.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;4;1985;3;13;1235;-9;30;D;57.4167;21.2667;57.45;21.2833;43H1;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;248;10;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;5;1985;3;16;642;-9;30;D;54.55;19.7167;54.5167;19.6833;38G9;20;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;180;1;-9;0.1;0.2;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;6;1985;3;16;844;-9;30;D;54.5667;19.6667;54.5333;19.65;38G9;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;158;1;-9;0.1;0;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;7;1985;3;16;1110;-9;30;D;54.6;19.6;54.6333;19.6167;38G9;62;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;0;0;-9;0;0.2;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;8;1985;3;16;1235;-9;30;D;54.6333;19.5333;54.65;19.4667;38G9;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;0;0;-9;0;0.3;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;9;1985;3;16;1450;-9;30;D;54.8;19.5;54.7667;19.5;38G9;102;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;180;1;-9;0;0.5;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;10;1985;3;17;854;-9;30;D;56.1667;19.0833;56.1833;19.0333;41G9;130;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;248;3;-9;0.5;0;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;1;1985;6;13;741;-9;30;D;58.6667;21.35;58.65;21.4333;46H1;82;I;-9;1;1;C;-9;-9;-9;-9;275;22;-9;3;580;-9;-9;-9;-9;-9;-9;2.5;-9;-9;-9;-9;-9;113;4;-9;1;8.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;2;1985;6;13;1040;-9;30;D;58.6667;21.4333;58.6667;21.3667;46H1;82;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;135;3;-9;0.1;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;3;1985;6;13;1250;-9;30;D;58.6667;21.6333;58.65;21.6833;46H1;63;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;135;3;-9;0.5;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;4;1985;6;13;1500;-9;20;D;58.65;22.0167;58.6333;22.0167;46H2;45;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;113;3;-9;0.5;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;5;1985;6;14;636;-9;30;D;58.5333;22.1333;58.5167;22.0667;46H2;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;203;2;-9;0.1;9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;6;1985;6;14;817;-9;5;D;58.45;22.05;58.4667;22.05;45H2;15;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;225;2;-9;0.1;8.8;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;7;1985;6;14;920;-9;33;D;58.5;22.0333;58.4667;22.0833;46H2;20;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;225;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;8;1985;6;15;618;-9;30;D;57.9167;21.2333;57.9333;21.2333;44H1;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;203;3;-9;0.5;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;9;1985;6;15;853;-9;30;D;57.9667;21.55;58.1167;21.55;44H1;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;225;3;-9;1;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;10;1985;6;15;1140;-9;30;D;57.9667;21.5667;58;21.5333;44H1;52;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;6;-9;1;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;11;1985;6;16;815;-9;30;D;57.25;21.0167;57.2833;21;43H1;65;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;248;5;-9;1;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;12;1985;6;16;1035;-9;30;D;57.3667;21.2667;57.3333;21.25;43H1;48;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;203;3;-9;0.5;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;13;1985;6;16;1405;-9;50;D;57.6;21.2833;57.65;21.2833;44H1;43;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;4;-9;1;10;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;14;1985;6;16;1610;-9;30;D;57.4833;21.1667;57.45;21.2;43H1;73;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;3;-9;0.5;10.4;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;15;1985;6;17;1050;-9;90;D;56.6167;20.7;56.65;20.7833;42H0;42;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;293;4;-9;0.5;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;16;1985;6;17;1315;-9;30;D;56.6167;20.6167;56.65;20.6667;42H0;50;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;270;5;-9;0.5;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;17;1985;6;18;624;-9;30;D;55.5833;21.05;55.6167;21.0667;40H1;20;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;360;4;-9;0.5;13.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;18;1985;6;18;758;-9;30;D;55.6333;20.9833;55.6;20.9833;40H0;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;360;5;-9;0.5;13;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;19;1985;6;18;916;-9;30;D;55.6167;20.8833;55.65;20.8833;40H0;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;338;4;-9;1;13;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;20;1985;6;18;1105;-9;30;D;55.6167;20.7;55.6667;20.7;40H0;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;315;4;-9;0.5;12;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;21;1985;6;19;826;-9;30;D;55.9667;20.6667;55.9833;20.6167;40H0;25;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.6;-9;-9;-9;-9;-9;315;4;-9;1;10.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;22;1985;6;19;1035;-9;30;D;55.8;20.6;55.8333;20.5833;40H0;43;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;315;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;23;1985;6;19;1407;-9;30;D;55.5833;20.7;55.6;20.6333;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;315;6;-9;2.7;12;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;24;1985;6;20;630;-9;30;D;54.5167;19.6667;54.5333;19.7167;38G9;15;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;293;3;-9;0.1;13.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;25;1985;6;20;747;-9;30;D;54.5333;19.6667;54.5667;19.7;38G9;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.2;-9;-9;-9;-9;-9;293;3;-9;0.1;13.9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;26;1985;6;20;905;-9;30;D;54.55;19.65;54.5667;19.6333;38G9;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.2;-9;-9;-9;-9;-9;293;5;-9;2.7;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;27;1985;6;20;1041;-9;30;D;54.6;19.6167;54.65;19.6167;38G9;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;293;5;-9;0;11;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;28;1985;6;20;1245;-9;30;D;54.5167;19.6833;54.55;19.75;38G9;10;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;360;2;-9;0;15;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;29;1985;6;22;1137;-9;30;D;57.8167;22.2333;57.8333;22.2833;44H2;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.7;-9;-9;-9;-9;-9;68;2;-9;0.1;15;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;6;30;1985;6;22;1445;-9;30;D;57.7833;22.9167;57.8167;22.8667;44H2;38;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;0;0;-9;0;16;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;11;1985;3;17;1130;-9;30;D;56.1333;18.9333;56.1667;18.9167;41G8;130;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;225;5;-9;0.5;0;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;12;1985;3;17;1430;-9;30;D;55.95;18.9833;55.9833;18.9667;40G8;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;90;5;-9;2.7;0.2;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;13;1985;3;18;638;-9;30;D;56.1333;19.0667;56.1;19.05;41G9;130;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;23;3;-9;0.5;0.2;5.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;14;1985;3;18;915;-9;60;D;56.2;19.2333;56.1667;19.2;41G9;135;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;23;3;-9;0.5;0.3;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;15;1985;3;18;1200;-9;30;D;56.2333;19.4;56.2;19.3833;41G9;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;45;4;-9;0.5;0.3;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;16;1985;3;18;1345;-9;30;D;56.15;19.4;56.1333;19.35;41G9;97;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;23;6;-9;0.5;0.2;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;17;1985;3;19;630;-9;60;D;56.5833;20.1667;56.5333;20.0833;42H0;127;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;45;4;-9;1;0.2;5.4;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;18;1985;3;19;850;-9;30;D;56.4833;19.95;56.45;19.9167;41G9;107;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;45;4;-9;1;0.3;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;19;1985;3;19;1240;-9;30;D;56.6833;20.45;56.6167;20.4333;42H0;76;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;45;6;-9;1;0.5;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;20;1985;3;20;637;-9;30;D;55.5833;20.6667;55.6;20.6;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;45;2;-9;0.1;-0.4;0.7;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;21;1985;3;20;758;-9;30;D;55.6;20.6333;55.5667;20.6833;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;45;2;-9;0.1;-0.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;22;1985;3;20;908;-9;30;D;55.5667;20.6667;55.6;20.6167;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;0;0;-9;0.1;-0.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;23;1985;3;20;1100;-9;30;D;55.5667;20.6833;55.55;20.7333;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;23;4;-9;0.5;-0.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;24;1985;3;20;1200;-9;30;D;55.55;20.65;55.5667;20.65;40H0;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;23;3;-9;0.1;-0.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;25;1985;3;20;1430;-9;30;D;55.6167;20.9;55.65;20.9;40H0;40;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;90;5;-9;2.7;-0.4;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;26;1985;3;21;635;-9;30;D;55.55;20.4667;55.5667;20.45;40H0;70;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;113;4;-9;1;0;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;27;1985;3;21;934;-9;30;D;55.55;20.0833;55.65;20.0333;40H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;113;4;-9;1;0;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;1;1985;4;18;654;-9;30;D;54.55;19.7;54.5167;19.6833;38G9;20;V;-9;1;1;C;-9;-9;-9;-9;125;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;2;-9;0.5;4;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;2;1985;4;18;830;-9;30;D;54.55;19.6333;54.5833;19.65;38G9;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;2;-9;0.5;2;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;3;1985;4;18;1155;-9;30;D;54.6;19.6167;54.6333;19.6333;38G9;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;2;-9;0.5;2.5;8;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;4;1985;4;18;1340;-9;20;D;54.6333;19.5;54.6667;19.5333;38G9;87;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;248;8;-9;0.5;2.5;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;4;5;1985;4;19;1320;-9;30;D;55.0667;19.4333;55.0667;19.3667;39G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;270;6;-9;0.1;1;-9;-9;-9;-9;-9
HH;4;LAT;BPE;LBT;-9;-9;-9;12;1;1985;12;8;1030;-9;30;D;54.65;19.65;54.6;19.65;38G9;48;V;-9;1;1;C;-9;-9;-9;-9;200;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;360;4;-9;1;4.6;-9;-9;-9;-9;-9
HH;4;LAT;BPE;LBT;-9;-9;-9;12;2;1985;12;8;1300;-9;60;D;54.7833;19.4833;54.7167;19.4833;38G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;2.5;-9;-9;-9;-9;-9;180;4;-9;0.5;6.5;-9;-9;-9;-9;-9
